passage_id,question,passage,has_answer
1997_557_84,"Czy skazany, który ukończył 24 lata, może odbywać karę w zakładzie karnym dla młodocianych?","§ 1. W zakładzie karnym dla młodocianych odbywają karę skazani, którzy 
     nie ukończyli 24 roku życia; w uzasadnionych wypadkach skazany może 
     dalej odbywać karę w tym zakładzie po ukończeniu 24 roku życia.
 § 2. Jeżeli jest to uzasadnione potrzebami oddziaływania, dorosły skazany 
     po raz pierwszy, wyróżniający się dobrą postawą może, za swoją zgodą, 
     odbywać karę w zakładzie karnym dla młodocianych; korzysta on wtedy 
     z takich uprawnień jak młodociany.
 § 3. Młodocianych, którym do odbycia kary pozostał co najmniej rok lub 
     sprawiających trudności wychowawcze, poddaje się badaniom psychologicznym;
     przepisy art. 83 stosuje się odpowiednio.",True
1997_553_322,"Czy skazany, który ukończył 24 lata, może odbywać karę w zakładzie karnym dla młodocianych?","§ 1. Karą stosowaną wobec żołnierzy jest także areszt wojskowy; do kary 
     aresztu wojskowego stosuje się odpowiednio przepisy o karze pozbawienia
     wolności.
 § 2. Kara aresztu wojskowego trwa najkrócej miesiąc, najdłużej 2 lata; wymierza
     się ją w miesiącach i latach.
 § 3. Karę aresztu wojskowego odbywa się w przeznaczonym do tego zakładzie
     karnym; w czasie odbywania kary skazany podlega także szkoleniu 
     wojskowemu.",False
1997_553_54,"Czy skazany, który ukończył 24 lata, może odbywać karę w zakładzie karnym dla młodocianych?","§ 1. Wymierzając karę nieletniemu albo młodocianemu, sąd kieruje się 
     przede wszystkim tym, aby sprawcę wychować.
 § 2. Wobec sprawcy, który w czasie popełnienia przestępstwa nie ukończył 
     18 lat nie orzeka się kary dożywotniego pozbawienia wolności.",False
1997_553_60,"Czy skazany, który ukończył 24 lata, może odbywać karę w zakładzie karnym dla młodocianych?","§ 1. Sąd może zastosować nadzwyczajne złagodzenie kary w wypadkach 
     przewidzianych w ustawie oraz w stosunku do młodocianego, jeżeli 
     przemawiają za tym względy określone w art. 54 § 1.
 § 2. Sąd może również zastosować nadzwyczajne złagodzenie kary w szczególnie
     uzasadnionych wypadkach, kiedy nawet najniższa kara przewidziana
     za przestępstwo byłaby niewspółmiernie surowa, w szczególności:
       1) jeżeli pokrzywdzony pojednał się ze sprawcą, szkoda została naprawiona
         albo pokrzywdzony i sprawca uzgodnili sposób naprawienia
         szkody,
       2) ze względu na postawę sprawcy, zwłaszcza gdy czynił starania o 
         naprawienie szkody lub o jej zapobieżenie,
       3) jeżeli sprawca przestępstwa nieumyślnego lub jego najbliższy poniósł
         poważny uszczerbek w związku z popełnionym przestępstwem.
 § 3. Sąd stosuje nadzwyczajne złagodzenie kary, a nawet może warunkowo 
     zawiesić jej wykonanie w stosunku do sprawcy współdziałającego z innymi
     osobami w popełnieniu przestępstwa, jeżeli ujawni on wobec organu
     powołanego do ścigania przestępstw informacje dotyczące osób 
     uczestniczących w popełnieniu przestępstwa oraz istotne okoliczności 
     jego popełnienia.
 § 4. Na wniosek prokuratora sąd może zastosować nadzwyczajne złagodzenie
     kary, a nawet warunkowo zawiesić jej wykonanie w stosunku do 
     sprawcy przestępstwa, który, niezależnie od wyjaśnień złożonych w swojej
     sprawie, ujawnił przed organem ścigania i przedstawił istotne okoliczności,
     nieznane dotychczas temu organowi, przestępstwa zagrożonego 
     karą powyżej 5 lat pozbawienia wolności.
 § 5. W wypadkach określonych w § 3 i 4, sąd wymierzając karę pozbawienia 
     wolności do lat 5 może warunkowo zawiesić jej wykonanie na okres 
     próby wynoszący do 10 lat, jeżeli uzna, że pomimo niewykonania kary 
     sprawca nie popełni ponownie przestępstwa; przepisy art. 71-76 stosuje 
     się odpowiednio.
 § 6. Nadzwyczajne złagodzenie kary polega na wymierzeniu kary poniżej dolnej
     granicy ustawowego zagrożenia albo kary łagodniejszego rodzaju 
     według następujących zasad:
       1) jeżeli czyn stanowi zbrodnię, sąd wymierza karę pozbawienia wolności
         nie niższą od jednej trzeciej dolnej granicy ustawowego zagrożenia,
       2) jeżeli czyn stanowi występek, przy czym dolną granicą ustawowego 
         zagrożenia jest kara pozbawienia wolności nie niższa od roku, sąd 
         wymierza grzywnę, karę ograniczenia wolności albo pozbawienia 
         wolności,
       3) jeżeli czyn stanowi występek, przy czym dolną granicą ustawowego 
         zagrożenia jest kara pozbawienia wolności niższa od roku, sąd 
         wymierza grzywnę albo karę ograniczenia wolności.
 § 7. Jeżeli czyn zagrożony jest alternatywnie karami wymienionymi w art. 32 
     pkt 1-3, nadzwyczajne złagodzenie kary polega na odstąpieniu od wymierzenia
     kary i orzeczeniu środka karnego wymienionego w art. 39 
     pkt 2-8; przepisu art. 61 § 2 nie stosuje się.",False
1997_557_165,"Czy skazany, który ukończył 24 lata, może odbywać karę w zakładzie karnym dla młodocianych?","§ 1. W okresie, o którym mowa w art. 164, skazany powinien w miarę możliwości
     odbywać karę w zakładzie karnym położonym najbliżej przyszłego
     miejsca zamieszkania.
 § 2. Skazanemu można zezwolić na dysponowanie pieniędzmi poza obrębem
     zakładu karnego oraz na opuszczanie tego zakładu, łącznie na 
     czas do 14 dni, zwłaszcza w celu podejmowania starań o uzyskanie po 
     zwolnieniu odpowiednich możliwości zamieszkania i pracy.
 § 3. Kurator sądowy lub podmioty, o których mowa w art. 38 § 1, ustalają 
     ze skazanym zakres niezbędnej pomocy w społecznej readaptacji i sposób
     jej udzielenia.
 § 4. Jeżeli skazany nie posiada dokumentu tożsamości, administracja zakładu
     karnego podejmuje czynności niezbędne do otrzymania przez niego 
     takiego dokumentu. Skazany ma obowiązek współdziałania w tym zakresie.",False
1997_554_11,Gdzie Kościół może emitować nabożeństwa?,"1. Kościół ma prawo emitowania w publicznych środkach masowego przekazu 
  nabożeństw oraz programów religijno-społecznych, religijno-moralnych, a 
  także kulturalnych.
2. Sposób realizacji uprawnień wymienionych w ust. 1 reguluje porozumienie 
  między właściwą jednostką publicznej radiofonii lub telewizji a Kościołem.",True
1995_482_23,Gdzie Kościół może emitować nabożeństwa?,"1. Kościół ma prawo emitowania w publicznych środkach masowego przekazu
   nabożeństw oraz swoich programów religijno-moralnych, społecznych i 
   kulturalnych.
 2. Sposób realizacji uprawnień, o których mowa w ust. 1, określi porozumienie
   między Kościołem a właściwą jednostką publicznej radiofonii i telewizji.",True
1997_253_22,Gdzie Kościół może emitować nabożeństwa?,"1. Kościół ma prawo emitowania w publicznych środkach masowego przekazu
   nabożeństw oraz swoich programów religijno-moralnych, społecznych i 
   kulturalnych.
 2. Sposób realizacji uprawnień, o których mowa w ust. 1, określa porozumienie
   między Radą Kościoła a właściwą jednostką publicznej radiofonii i telewizji.",True
1995_481_25,Gdzie Kościół może emitować nabożeństwa?,"1. Kościół ma prawo swobodnego drukowania, wydawania i rozpowszechniania
   wszelkich publikacji związanych z jego posłannictwem.
 2. Kościół ma prawo do posiadania i używania własnych środków społecznego
   przekazu na podstawie odrębnych przepisów.
 3. Kościół ma prawo do emitowania w publicznych środkach masowego 
   przekazu nabożeństw oraz własnych programów religijno-moralnych i kulturalnych.
 4. Sposób realizacji uprawnień, o których mowa w ust. 3, regulują umowy z 
   właściwymi jednostkami publicznej radiofonii i telewizji.",True
1997_938_48,Gdzie Kościół może emitować nabożeństwa?,"NBP może:
   1) emitować i sprzedawać papiery wartościowe,
   2) sprzedawać i kupować skarbowe papiery wartościowe w operacjach 
     otwartego rynku,
   3) organizować obrót papierami wartościowymi, których jest emitentem, 
     oraz skarbowymi papierami wartościowymi.",False
1997_254_11,Gdzie Kościół może emitować nabożeństwa?,"1. Kościół swobodnie organizuje i sprawuje kult publiczny.
 2. Organizowanie imprez o charakterze religijnym na drogach publicznych 
   wymaga uzgodnienia, w zakresie bezpieczeństwa ruchu drogowego, z właściwymi
   organami administracji rządowej bądź organami samorządu terytorialnego.
 3. Przepisu ust. 2 nie stosuje się do konduktów pogrzebowych odbywających 
   się stosownie do miejscowego zwyczaju.
 4. Religijne uroczystości pogrzebowe i nabożeństwa za zmarłych mogą być 
   sprawowane na cmentarzach komunalnych przy zachowaniu obowiązujących
   przepisów porządkowych.",False
1995_482_9,Gdzie Kościół może emitować nabożeństwa?,"1. Kościół swobodnie organizuje i sprawuje kult publiczny.
 2. Organizowanie imprez o charakterze religijnym na drogach publicznych 
   wymaga uzgodnienia, w zakresie bezpieczeństwa ruchu drogowego, z właściwymi
   organami rządowej administracji ogólnej bądź organami samorządu 
   terytorialnego.
 3. Przepisu ust. 2 nie stosuje się do konduktów pogrzebowych odbywających 
   się stosownie do miejscowego zwyczaju.
 4. Religijne uroczystości pogrzebowe i nabożeństwa za zmarłych mogą być 
   sprawowane na cmentarzach komunalnych przy zachowaniu obowiązujących
   przepisów porządkowych.",False
1995_488_83,Gdzie wysyła się oryginał zaświadczenia lekarskiego?,"1. Podstawę ustalania prawa do zasiłków mogą stanowić również zaświadczenia
  lekarskie, określone w przepisach dotychczasowych, wydawane do dnia 30
  września 1999 r. przez lekarzy nie mających upoważnienia Zakładu Ubezpieczeń
  Społecznych do wydawania orzeczeń, zgodnie z art. 53 ust. 1, z uwzględnieniem
  ust. 2.
2. Na oryginale zaświadczenia lekarskiego, o którym mowa w ust. 1, w miejsce
  numeru statystycznego choroby podaje się informacje określone w art. 57.
3. Przepisy ust. 1 i 2, stosuje się odpowiednio do wynagrodzenia za czas
  niezdolności do pracy, o którym mowa w art. 92 Kodeksu pracy.",False
1995_488_58,Gdzie wysyła się oryginał zaświadczenia lekarskiego?,"1. Zaświadczenie lekarskie wystawia się z dwiema kopiami:
   1) oryginał zaświadczenia lekarskiego wystawiający zaświadczenie przesyła w
     ciągu 7 dni od dnia wystawienia zaświadczenia, bezpośrednio do terenowej
     jednostki organizacyjnej Zakładu Ubezpieczeń Społecznych,
   2) pierwszą kopię zaświadczenia lekarskiego otrzymuje ubezpieczony,
   3) drugą kopię wystawiający zaświadczenie przechowuje przez okres 3 lat.
2. Kody literowe, o których mowa w art. 57, wpisuje się odpowiednio na
  oryginale i na kopiach zaświadczenia lekarskiego, a numery statystyczne
  choroby ustalone według Międzynarodowej Statystycznej Klasyfikacji Chorób i
  Problemów Zdrowotnych, tylko na oryginale i na drugiej kopii.",True
2004_1535_16,Gdzie wysyła się oryginał zaświadczenia lekarskiego?,"Osoba
odbierająca dokument paszportowy sprawdza za pomocą czytnika elektronicznego,
czy dane osobowe i biometryczne zamieszczone w tym dokumencie są zgodne ze
stanem faktycznym.",False
1995_488_55,Gdzie wysyła się oryginał zaświadczenia lekarskiego?,"1. Zaświadczenie lekarskie o czasowej niezdolności do pracy z powodu choroby
  lub pobytu w stacjonarnym zakładzie opieki zdrowotnej, konieczności
  osobistego sprawowania przez ubezpieczonego opieki nad chorym członkiem
  rodziny, zwane dalej ""zaświadczeniem lekarskim"", jest wystawiane na
  odpowiednim druku, według wzoru określonego w przepisach wydanych na
  podstawie art. 59 ust. 14.
2. Zaświadczenie lekarskie zawiera informacje identyfikujące ubezpieczonego,
  któremu zostało ono wystawione, jego płatnika składek, wystawiającego
  zaświadczenie lekarskie i jego miejsce wykonywania zawodu oraz:
   1) okres orzeczonej czasowej niezdolności do pracy, w tym okres pobytu w
     stacjonarnym zakładzie opieki zdrowotnej, numer statystyczny choroby
     ustalonej według Międzynarodowej Statystycznej Klasyfikacji Chorób i
     Problemów Zdrowotnych, kody literowe, o których mowa w art. 57 i wskazania
     lekarskie,
   2) okres zwolnienia od wykonywania pracy z powodu konieczności sprawowania
     osobistej opieki nad chorym członkiem rodziny, datę urodzenia członka
     rodziny i jego stosunek pokrewieństwa z ubezpieczonym.
3. Zaświadczenie lekarskie jest poufne.
4. Zakład Ubezpieczeń Społecznych wydaje druki zaświadczeń lekarskich będące
  drukami ścisłego zarachowania.
5. Zakład Ubezpieczeń Społecznych prowadzi rejestr zaświadczeń lekarskich
  zawierający informacje, o których mowa w ust. 2.
6. Wystawiający zaświadczenia lekarskie są obowiązani do zawiadamiania
  terenowej jednostki organizacyjnej Zakładu Ubezpieczeń Społecznych, która
  wydała druki zaświadczeń lekarskich, o każdym przypadku zagubienia,
  zaginięcia lub kradzieży druków zaświadczeń lekarskich.
7. Minister właściwy do spraw zdrowia po zasięgnięciu opinii Naczelnej Rady
  Lekarskiej określi, w drodze rozporządzenia, szczegółowe zasady orzekania o
  czasowej niezdolności do pracy oraz sposób dokumentowania orzeczonej
  niezdolności do pracy.",False
1995_488_59,Gdzie wysyła się oryginał zaświadczenia lekarskiego?,"1. Prawidłowość orzekania o czasowej niezdolności do pracy z powodu choroby
  oraz wystawiania zaświadczeń lekarskich podlega kontroli.
2. Kontrolę wykonują lekarze orzecznicy Zakładu Ubezpieczeń Społecznych.
3. W celu kontroli lekarz orzecznik Zakładu Ubezpieczeń Społecznych może:
   1) przeprowadzić badanie lekarskie ubezpieczonego:
     a) w wyznaczonym miejscu,
     b) w miejscu jego pobytu,
   2) skierować ubezpieczonego na badanie specjalistyczne przez lekarza
     konsultanta Zakładu Ubezpieczeń Społecznych,
   3) zażądać od wystawiającego zaświadczenie lekarskie udostępnienia
     dokumentacji medycznej dotyczącej ubezpieczonego stanowiącej podstawę
     wydania zaświadczenia lekarskiego lub udzielenia wyjaśnień i informacji w
     sprawie,
   4) zlecić wykonanie badań pomocniczych w wyznaczonym terminie.
4. Ubezpieczony jest obowiązany udostępnić posiadaną dokumentację medyczną
  lekarzowi przeprowadzającemu badanie, o którym mowa w ust. 3 pkt 1 i 2.
5. Zakład Ubezpieczeń Społecznych wysyła do ubezpieczonego, za zwrotnym
  potwierdzeniem odbioru, wezwanie, w którym określa termin badania przez
  lekarza orzecznika Zakładu Ubezpieczeń Społecznych albo przez lekarza
  konsultanta lub dostarczenia posiadanych wyników badań pomocniczych. Wezwanie
  zawiera informację o skutkach, o których mowa w ust. 6 i 10.
6. W razie uniemożliwienia badania lub niedostarczenia posiadanych wyników
  badań w terminie, o którym mowa w ust. 5, zaświadczenie lekarskie traci
  ważność od dnia następującego po tym terminie.
7. Jeżeli po analizie dokumentacji medycznej i po przeprowadzeniu badania
  ubezpieczonego lekarz orzecznik Zakładu Ubezpieczeń Społecznych określi
  wcześniejszą datę ustania niezdolności do pracy niż orzeczona w zaświadczeniu
  lekarskim, za okres od tej daty zaświadczenie lekarskie traci ważność.
8. W przypadkach, o których mowa w ust. 7, lekarz orzecznik Zakładu
  Ubezpieczeń Społecznych wystawia zaświadczenie, które jest traktowane na
  równi z zaświadczeniem stwierdzającym brak przeciwwskazań do pracy na
  określonym stanowisku, wydanym w myśl art. 229 § 4 Kodeksu pracy.
9. Zaświadczenie, o którym mowa w ust. 8, lekarz orzecznik Zakładu Ubezpieczeń
  Społecznych wręcza w dniu badania ubezpieczonemu informując go równocześnie o
  konieczności doręczenia zaświadczenia pracodawcy.
10. W przypadkach, o których mowa w ust. 6 i 7, Zakład Ubezpieczeń Społecznych
  wydaje decyzję o braku prawa do zasiłku.
11. Kopię decyzji, o której mowa w ust. 10, Zakład Ubezpieczeń Społecznych
  przesyła pracodawcy ubezpieczonego, którego ta decyzja dotyczy.
12. Pracodawca może wystąpić do Zakładu Ubezpieczeń Społecznych o
  przeprowadzenie kontroli prawidłowości orzekania o czasowej niezdolności do
  pracy z powodu choroby oraz wystawiania zaświadczeń lekarskich dla celów
  wypłaty wynagrodzenia za czas niezdolności do pracy, o którym mowa w art. 92
  Kodeksu pracy. Zakład informuje pracodawcę o wyniku postępowania.
13. Poniesione przez ubezpieczonego koszty przejazdu na badania kontrolne
  Zakład Ubezpieczeń Społecznych zwraca do wysokości kosztów przejazdu
  najtańszym środkiem komunikacji publicznej.
14. Minister właściwy do spraw zabezpieczenia społecznego, po zasięgnięciu
  opinii Naczelnej Rady Lekarskiej, określi, w drodze rozporządzenia,
  szczegółowe zasady i tryb wystawiania zaświadczeń lekarskich oraz wzory
  zaświadczenia lekarskiego i zaświadczenia lekarskiego wydanego w wyniku
  kontroli lekarza orzecznika Zakładu Ubezpieczeń Społecznych.
15. Minister właściwy do spraw zabezpieczenia społecznego określa, w drodze
  rozporządzenia, inne wymagane dowody stanowiące podstawę przyznania i wypłaty
  zasiłków.",False
